user_id,age,isFemale,factual_present,future,past,psychological_present
61681020,45,0,0.2626,0.0793,0.1823,0.0494
61786333,19,1,0.2426,0.1847,0.2247,0.0948
62668766,20,1,0.1236,0.1643,0.2089,0.0899
63010830,39,0,0.1998,0.1142,0.2164,0.0267
64057356,31,0,0.1048,0.0645,0.2419,0.0484
64087986,42,0,0.13,0.1491,0.186,0.1395
64253903,22,1,0.2546,0.1316,0.1876,0.096
64767254,24,1,0.1582,0.1456,0.1967,0.1129
64814884,22,1,0.4311,0.1212,0.0938,0.089
65077900,35,1,0.2367,0.0745,0.1936,0.0526
65166147,21,1,0.2782,0.1355,0.1165,0.0751
65418191,20,1,0.2511,0.1444,0.1481,0.0828
66501057,20,1,0.2394,0.1879,0.1059,0.0753
66565691,28,1,0.2201,0.0164,0.3433,0.0114
66884741,22,1,0.1927,0.1794,0.1894,0.0963
67163915,19,1,0.3888,0.121,0.1134,0.0864
67433433,23,1,0.2678,0.1913,0.1749,0.1257
67685363,27,1,0.1271,0.1356,0.1525,0.1525
67750486,34,0,0.2444,0.0616,0.2474,0.0237
67811119,19,1,0.2398,0.147,0.2075,0.0555
67830958,24,1,0.1692,0.1359,0.1205,0.0846
68014631,32,1,0.2652,0.0751,0.1735,0.05
68070807,33,1,0.4413,0.061,0.0892,0.061
68150274,24,1,0.1491,0.164,0.1833,0.0439
68903271,29,1,0.2388,0.1394,0.2303,0.0927
68904928,44,0,0.2297,0.0945,0.2166,0.0436
68923284,30,0,0.1316,0.0,0.1316,0.0789
69085215,33,1,0.1193,0.1439,0.1989,0.0739
69129369,18,0,0.2479,0.1453,0.1709,0.1197
69142864,30,0,0.1552,0.1599,0.2176,0.067
69404220,19,1,0.2378,0.1293,0.1884,0.105
69938164,41,0,0.2912,0.0753,0.2323,0.0236
70138080,19,1,0.3337,0.0768,0.1122,0.0896
70265196,25,1,0.1376,0.1555,0.1735,0.1427
70641718,33,1,0.1581,0.0412,0.1924,0.2302
72093592,19,1,0.5416,0.0687,0.1242,0.0479
72693417,17,1,0.3686,0.0678,0.2272,0.0804
73253214,26,1,0.2946,0.1496,0.1205,0.0841
73261079,20,0,0.1736,0.2034,0.1777,0.1736
73543185,39,1,0.276,0.1525,0.1122,0.0904
73559234,21,1,0.2738,0.1587,0.1667,0.1049
73703405,32,1,0.1467,0.1114,0.3415,0.0565
73736964,21,1,0.3132,0.1391,0.1607,0.078
73972269,22,0,0.3303,0.1225,0.1474,0.1067
74016569,27,1,0.2142,0.0852,0.1148,0.0684
74148207,31,1,0.1033,0.0799,0.098,0.0788
75458059,18,1,0.2134,0.1601,0.1986,0.1423
75704004,21,1,0.2978,0.0857,0.1856,0.0565
75911740,20,1,0.2899,0.1053,0.166,0.0734
76327781,45,0,0.2479,0.0581,0.0623,0.0504
76638230,49,0,0.184,0.0637,0.184,0.0212
77126683,27,1,0.1491,0.047,0.3146,0.0644
77284974,36,1,0.164,0.1511,0.1286,0.09
77387104,34,0,0.1853,0.0901,0.2454,0.0583
77493034,25,1,0.1782,0.1681,0.2076,0.1247
77570434,28,1,0.2028,0.0814,0.1747,0.0607
77594970,36,1,0.1686,0.171,0.1591,0.0618
78170242,38,1,0.4517,0.069,0.0748,0.0443
78365468,29,0,0.1593,0.1032,0.059,0.0796
78394144,29,1,0.1892,0.0808,0.1826,0.0662
78789558,21,1,0.1297,0.1538,0.2857,0.1486
79204377,34,0,0.1905,0.0718,0.184,0.046
79719002,41,0,0.1068,0.0737,0.2977,0.0692
80602838,26,1,0.1758,0.1421,0.2806,0.0853
80640732,34,1,0.2733,0.0884,0.1786,0.0261
80914459,23,1,0.3698,0.1181,0.1168,0.0641
81181474,35,0,0.2,0.2533,0.1333,0.1467
81395899,19,1,0.1522,0.1522,0.0435,0.0435
81455584,69,1,0.1143,0.0286,0.3143,0.1429
81602912,44,0,0.0941,0.1586,0.078,0.086
81946585,28,1,0.1951,0.1251,0.164,0.0824
82147957,27,1,0.2393,0.1265,0.1142,0.077
82187706,25,1,0.1531,0.1429,0.1122,0.102
82273425,25,1,0.1482,0.1765,0.1765,0.1035
82504828,19,1,0.3415,0.1629,0.1426,0.0825
83103682,22,0,0.4004,0.0648,0.1592,0.0357
84001457,30,1,0.3595,0.0579,0.1506,0.0575
84155323,35,0,0.182,0.0981,0.1912,0.0382
84164465,20,1,0.2747,0.11,0.2557,0.0576
84940905,25,1,0.1647,0.0862,0.1792,0.1195
85564222,25,0,0.1984,0.1689,0.1902,0.0844
86512669,33,0,0.1955,0.1602,0.1425,0.0454
86560527,26,1,0.0753,0.1301,0.1986,0.1781
86865651,23,1,0.2599,0.1618,0.16,0.099
87033875,31,1,0.1284,0.1479,0.2439,0.0895
87490092,30,1,0.2431,0.1072,0.1125,0.0828
87495770,34,1,0.2465,0.0952,0.1503,0.1092
87577836,30,0,0.1765,0.1697,0.1546,0.1143
87752958,37,1,0.3162,0.091,0.1514,0.0419
88590798,25,0,0.4715,0.0704,0.1077,0.0679
88832928,34,0,0.3641,0.0599,0.0829,0.0599
89066994,20,1,0.3014,0.0873,0.1442,0.0858
89080686,28,1,0.2938,0.1639,0.1342,0.0648
89400803,27,0,0.1616,0.1616,0.1515,0.0707
89493940,37,1,0.25,0.0432,0.0551,0.0313
89586377,30,1,0.1421,0.0947,0.0526,0.0474
89834371,24,0,0.2021,0.159,0.1719,0.1041
90223445,29,0,0.1991,0.1831,0.1799,0.0578
90269283,23,0,0.1022,0.1788,0.2319,0.1203
90280088,42,0,0.2163,0.2106,0.0637,0.0214
90659577,24,1,0.2082,0.1737,0.163,0.1095
91254681,36,0,0.263,0.1548,0.1484,0.0409
91966203,21,0,0.2401,0.1323,0.2078,0.0629
92176855,17,0,0.3314,0.1648,0.2251,0.136
92435171,17,1,0.2961,0.0774,0.2237,0.0491
93044940,25,0,0.2037,0.1322,0.1986,0.1044
93200746,22,1,0.2518,0.1743,0.155,0.0708
93202822,50,0,0.4502,0.0664,0.1199,0.024
93536865,27,0,0.0742,0.1374,0.272,0.1273
93550545,39,0,0.2724,0.0781,0.1598,0.0399
93710676,32,1,0.0742,0.2285,0.1721,0.1335
93986847,24,1,0.1463,0.1707,0.122,0.0732
94588044,30,1,0.1689,0.1235,0.1634,0.0805
94728816,21,1,0.1913,0.1611,0.1779,0.0906
94858206,34,1,0.1884,0.079,0.3078,0.0588
95491031,21,1,0.2244,0.1891,0.17,0.1576
95972821,23,0,0.3072,0.1097,0.1621,0.0909
96573740,25,1,0.2117,0.136,0.2176,0.0668
97293439,22,0,0.5032,0.0961,0.1017,0.0777
97559891,37,1,0.1309,0.1665,0.1927,0.1047
98939678,36,1,0.1409,0.1676,0.1765,0.0607
99024553,18,0,0.7143,0.0952,0.1429,0.0
100277574,39,1,0.103,0.1409,0.1518,0.1057
100714925,18,1,0.2176,0.0812,0.1934,0.0449
101635595,22,0,0.4688,0.0938,0.125,0.0
101665807,20,1,0.0337,0.2809,0.3483,0.0787
102448444,42,1,0.4277,0.0611,0.0514,0.0305
102835408,36,1,0.1843,0.1054,0.2538,0.0819
102872465,25,0,0.23,0.1572,0.2169,0.0509
103570925,38,0,0.3017,0.0994,0.1147,0.0849
104958557,26,0,0.3193,0.0902,0.1579,0.0253
105040826,41,0,0.1228,0.0877,0.1447,0.0307
105364649,25,0,0.2717,0.0973,0.2197,0.0661
105625400,30,1,0.1379,0.1207,0.2414,0.0345
105934455,40,1,0.4694,0.0423,0.0572,0.0357
106269404,26,0,0.1097,0.1352,0.227,0.0663
106513666,28,1,0.2121,0.0833,0.0985,0.0455
107031829,30,0,0.2642,0.059,0.0877,0.0493
108442756,39,1,0.4014,0.1021,0.1856,0.0534
108553168,34,1,0.2323,0.1258,0.1812,0.089
109035228,45,0,0.4286,0.0,0.0,0.0
109141099,24,0,0.2234,0.0957,0.266,0.0745
109457750,43,0,0.3247,0.0531,0.1372,0.0579
109617442,23,1,0.2605,0.0979,0.1189,0.0332
110321152,29,0,0.2734,0.1156,0.194,0.0623
111056909,29,1,0.2391,0.1087,0.0652,0.0652
111412057,34,0,0.4194,0.129,0.0323,0.0968
112034770,22,1,0.3911,0.1277,0.1528,0.083
112626917,24,1,0.3392,0.1108,0.1317,0.0846
113082181,30,1,0.1041,0.1398,0.2043,0.1081
113093901,37,1,0.1081,0.1081,0.2162,0.1351
113757853,25,0,0.2594,0.1112,0.2063,0.0605
114272678,24,1,0.387,0.1177,0.1548,0.0798
114970302,22,1,0.3854,0.1325,0.1223,0.1073
116037845,19,1,0.1573,0.258,0.2053,0.0817
116493225,24,1,0.1973,0.1081,0.1189,0.0541
117332477,36,1,0.3538,0.0231,0.1231,0.0154
117787715,39,0,0.2512,0.1117,0.2101,0.0374
118156180,18,1,0.2619,0.202,0.1189,0.1021
118531641,20,1,0.3417,0.1726,0.1365,0.0723
118738723,43,0,0.2033,0.1461,0.178,0.0875
118944861,35,0,0.3429,0.0973,0.1187,0.1044
121295917,26,1,0.1892,0.1622,0.2162,0.0
121656518,32,0,0.1555,0.0678,0.1754,0.0324
122567099,29,1,0.1744,0.1108,0.1043,0.1292
124002365,23,1,0.3377,0.079,0.0951,0.1013
124241281,29,0,0.1963,0.1299,0.1524,0.0961
124616387,19,1,0.1735,0.102,0.2143,0.1429
125120336,40,1,0.2188,0.0955,0.1698,0.0759
125505919,38,1,0.1649,0.1414,0.1672,0.056
125852275,25,1,0.2263,0.1803,0.1688,0.1407
126009360,20,1,0.2988,0.2207,0.1448,0.1198
126187405,45,0,0.1432,0.1066,0.2064,0.0944
127375128,30,1,0.168,0.2191,0.1672,0.0684
128602486,40,0,0.0455,0.2121,0.1515,0.303
128745116,27,1,0.1362,0.1594,0.2783,0.0928
130016130,21,1,0.2071,0.1536,0.2271,0.063
130350369,30,1,0.1963,0.1005,0.2243,0.035
130607286,46,0,0.1122,0.1531,0.2041,0.0204
130642670,28,0,0.2947,0.1609,0.1753,0.0758
131302634,32,1,0.3457,0.0748,0.1752,0.0445
132567655,39,0,0.204,0.1037,0.1522,0.0318
132669926,31,0,0.1751,0.1582,0.1243,0.0395
132738666,32,1,0.1642,0.2388,0.2438,0.1592
132971197,18,1,0.4136,0.1191,0.1574,0.0703
133009895,37,0,0.1978,0.117,0.1978,0.0585
133036816,33,1,0.1371,0.1506,0.2809,0.1242
134343049,25,0,0.1287,0.1881,0.2079,0.0693
134630078,23,1,0.2732,0.1056,0.2043,0.0947
136076540,44,0,0.2231,0.0551,0.231,0.0814
136781019,33,0,0.1872,0.0866,0.222,0.0415
137899163,18,1,0.1949,0.1559,0.2376,0.097
138485279,30,0,0.0,0.3182,0.1818,0.0455
138670647,26,0,0.2456,0.161,0.189,0.0583
139277276,21,1,0.2381,0.1429,0.1815,0.1004
140438543,38,0,0.2282,0.0635,0.1806,0.0298
142864132,34,0,0.1627,0.1839,0.2825,0.0572
144605875,23,1,0.2412,0.0767,0.1258,0.0954
147088695,31,1,0.2348,0.0304,0.0304,0.0486
148151249,30,1,0.2072,0.1991,0.1439,0.0816
148202791,18,1,0.3515,0.1894,0.1701,0.0738
148319560,34,0,0.1176,0.1765,0.1176,0.0
148560696,29,0,0.1429,0.2857,0.1429,0.0
150047469,33,0,0.101,0.1313,0.101,0.3434
150264823,19,1,0.2917,0.1444,0.1459,0.1424
152003864,26,0,0.1624,0.1203,0.1793,0.0591
154249346,22,1,0.2011,0.1542,0.1398,0.093
155063896,21,0,0.2922,0.188,0.1676,0.0924
155092993,34,1,0.3189,0.0458,0.1115,0.0222
155825751,23,1,0.1749,0.0947,0.1653,0.0758
156328651,20,1,0.2335,0.1473,0.1993,0.0725
156734366,25,0,0.2925,0.1758,0.1602,0.0556
157463142,37,0,0.1567,0.1294,0.1642,0.0597
157531399,22,1,0.176,0.1269,0.219,0.0667
157856554,29,1,0.1905,0.2024,0.0952,0.119
157894550,20,1,0.3214,0.0714,0.0357,0.0357
158649769,22,1,0.1739,0.0821,0.0918,0.0725
158744995,30,1,0.1862,0.1547,0.1641,0.1357
159210787,41,0,0.1601,0.1058,0.2347,0.0448
159566350,36,1,0.1745,0.1522,0.0743,0.0446
159718243,19,1,0.4371,0.082,0.1398,0.0535
159970570,30,0,0.2727,0.1818,0.3636,0.0909
160006479,22,0,0.25,0.1328,0.2402,0.0938
160431379,24,0,0.3347,0.1033,0.1322,0.0661
160668798,20,1,0.3945,0.0577,0.1952,0.0451
161071454,30,0,0.2028,0.1224,0.2028,0.0612
161209632,30,1,0.2465,0.0838,0.207,0.061
161335500,18,1,0.4695,0.1564,0.1055,0.0914
162038218,24,1,0.0,0.0,0.0,0.0
162200000,21,1,0.2295,0.1517,0.1557,0.0958
163198747,27,0,0.1699,0.1436,0.2095,0.0417
163704428,24,1,0.1756,0.1546,0.1853,0.1034
165212719,19,1,0.5283,0.068,0.1349,0.0363
165271837,35,0,0.1883,0.108,0.1757,0.0636
165429775,30,1,0.1534,0.2058,0.1732,0.0965
167883671,23,1,0.216,0.1115,0.17,0.071
168172128,23,1,0.196,0.1753,0.1801,0.0537
169162973,20,1,0.1823,0.119,0.1766,0.0672
171297954,34,1,0.1299,0.2021,0.207,0.0832
171624697,28,1,0.2611,0.1219,0.1719,0.0938
172171867,33,0,0.3725,0.0618,0.194,0.0531
172481678,32,0,0.2605,0.1125,0.2219,0.0289
172644834,18,1,0.3958,0.0625,0.2917,0.0625
173302630,24,0,0.1578,0.1452,0.235,0.068
173554412,27,0,0.3269,0.0972,0.1974,0.0354
174640334,26,0,0.1115,0.0615,0.0346,0.0404
174916736,31,0,0.2834,0.0702,0.2374,0.0347
175220161,39,1,0.2196,0.1451,0.1506,0.1039
175406218,18,1,0.2603,0.1546,0.1688,0.1215
175628330,18,1,0.181,0.0762,0.1905,0.0476
176557817,20,1,0.4594,0.1078,0.0833,0.0726
176634323,42,0,0.1642,0.1493,0.194,0.0597
177029802,18,1,0.1811,0.1417,0.2362,0.0709
177354372,30,1,0.1957,0.0707,0.2185,0.0459
178785257,26,0,0.2736,0.1876,0.1464,0.0941
179495582,51,0,0.2305,0.0997,0.1056,0.0633
181246119,21,1,0.2648,0.0946,0.1726,0.1111
181272725,38,0,0.1794,0.0735,0.1248,0.0422
182215996,28,1,0.1478,0.1089,0.2003,0.0659
183632264,26,1,0.2069,0.1724,0.1494,0.0805
185214663,26,1,0.2209,0.0756,0.2093,0.0523
185872686,36,0,0.1447,0.0898,0.2106,0.0735
189396646,40,1,0.2611,0.1305,0.1828,0.0455
189814213,28,1,0.2452,0.125,0.1827,0.0433
189947393,24,1,0.3375,0.1125,0.1938,0.05
189978853,34,0,0.3649,0.1216,0.1216,0.0676
190864491,42,0,0.157,0.2066,0.1074,0.0909
191853113,21,0,0.2384,0.1059,0.186,0.0588
191876585,35,0,0.1895,0.1582,0.2714,0.0828
192361028,27,1,0.1305,0.1836,0.1549,0.0575
192363167,22,1,0.1959,0.0464,0.2062,0.0412
192380238,19,1,0.3386,0.1438,0.1246,0.1138
193059505,38,1,0.2,0.1713,0.1764,0.0921
193464274,30,0,0.133,0.1287,0.217,0.0597
193488444,22,1,0.4868,0.0483,0.124,0.0647
193749809,29,1,0.181,0.0857,0.219,0.0857
194394101,20,1,0.2729,0.1756,0.2073,0.1364
195235146,30,1,0.1986,0.1062,0.194,0.0416
195431327,35,0,0.52,0.08,0.2,0.04
197155165,20,1,0.4879,0.0717,0.1054,0.0643
197641133,28,0,0.4009,0.0922,0.0507,0.0507
198142448,29,0,0.0931,0.1078,0.4767,0.0267
198621450,28,1,0.225,0.1476,0.1808,0.1063
199058640,33,1,0.1425,0.1407,0.1857,0.1007
199622102,40,0,0.2192,0.0609,0.1326,0.0257
200271529,19,1,0.2711,0.1289,0.2266,0.0625
201037807,21,1,0.4066,0.0507,0.149,0.059
201464761,25,1,0.324,0.0874,0.1626,0.0437
202359122,28,0,0.3606,0.0622,0.1595,0.0304
203426938,26,1,0.1832,0.1832,0.2058,0.0809
204449664,23,0,0.2061,0.1399,0.1756,0.0662
205042068,32,0,0.2158,0.0975,0.1951,0.1121
206636966,36,1,0.1947,0.1221,0.0825,0.0792
207164630,30,0,0.0,0.0,0.875,0.0
207226664,33,1,0.1719,0.1172,0.1328,0.0391
209310709,40,0,0.1509,0.1644,0.2352,0.0793
210434332,24,1,0.1129,0.1097,0.0968,0.0613
210811982,18,0,0.2399,0.1439,0.1672,0.1289
211402106,22,1,0.2246,0.1377,0.2101,0.087
211684441,27,1,0.2573,0.0809,0.1183,0.0539
211760837,25,0,0.1859,0.1394,0.2169,0.0534
212271663,44,1,0.1508,0.1902,0.1973,0.0856
213195756,24,1,0.1518,0.1149,0.2006,0.0614
214257759,20,1,0.2221,0.1551,0.2339,0.1167
214961049,57,0,0.0814,0.028,0.0662,0.0382
216078878,43,0,0.2264,0.0962,0.2604,0.017
217366210,38,0,0.2309,0.1369,0.1127,0.0438
219138283,21,0,0.2665,0.209,0.153,0.0843
219855148,52,1,0.1157,0.0717,0.1855,0.0755
219893308,26,1,0.3085,0.0886,0.076,0.107
220223369,44,0,0.2312,0.1485,0.1714,0.1127
221246474,26,1,0.1562,0.1909,0.1236,0.0738
221264179,33,0,0.1511,0.1876,0.2371,0.0442
222180028,65,1,0.0431,0.1466,0.1638,0.0259
222188599,23,0,0.2253,0.1787,0.1374,0.0495
222264347,29,1,0.0652,0.0543,0.2174,0.0435
222886324,25,0,0.1725,0.1597,0.1629,0.0511
222953336,32,1,0.1909,0.0799,0.1717,0.0564
222972716,19,1,0.4398,0.0834,0.0921,0.0747
224106706,23,1,0.1394,0.1541,0.1413,0.1358
225638402,24,0,0.2033,0.1123,0.2556,0.0736
225861427,37,0,0.1206,0.1268,0.2133,0.0946
225891628,27,0,0.3201,0.0582,0.2209,0.0577
226282163,30,0,0.2691,0.0987,0.1928,0.0359
227561235,18,0,0.3415,0.1085,0.1165,0.0608
227693052,31,1,0.1701,0.1379,0.1448,0.0356
228675518,18,0,0.2128,0.1835,0.2368,0.0907
229661595,38,0,0.2817,0.08,0.2296,0.04
231043601,31,0,0.1364,0.1515,0.1212,0.0152
232748467,23,1,0.2371,0.1506,0.2955,0.0585
233234890,22,1,0.1416,0.2387,0.1534,0.1763
234221060,24,1,0.2417,0.0829,0.2346,0.0545
234764142,29,1,0.1688,0.2366,0.1546,0.0757
235344508,30,1,0.1386,0.1642,0.1727,0.1109
235372201,21,1,0.2536,0.1394,0.2111,0.0981
236148223,33,0,0.2702,0.1064,0.2119,0.0441
236199582,37,0,0.1829,0.0976,0.2195,0.0854
236466016,26,1,0.1806,0.3481,0.1871,0.1061
237846669,20,1,0.2257,0.1478,0.1977,0.1022
238693035,21,1,0.4719,0.0539,0.0859,0.0781
239233123,20,1,0.3571,0.1501,0.1764,0.1327
239372834,23,1,0.3007,0.143,0.1334,0.075
239911752,24,1,0.2346,0.1605,0.1111,0.0864
239975574,37,0,0.1333,0.0917,0.2333,0.0583
240097251,22,0,0.1891,0.1458,0.2562,0.0403
240972649,22,1,0.2652,0.1302,0.2192,0.0943
242136273,21,0,0.3386,0.1252,0.1582,0.0755
242603089,38,0,0.1451,0.0494,0.2747,0.037
243026802,23,0,0.176,0.1349,0.2403,0.0483
243956746,25,0,0.282,0.1366,0.1785,0.0551
243969229,22,1,0.1551,0.1476,0.1781,0.1198
244321461,22,1,0.1911,0.167,0.1972,0.0946
245012097,24,1,0.2118,0.1726,0.1222,0.1091
245047851,18,1,0.19,0.189,0.1466,0.108
245158685,28,0,0.203,0.1159,0.21,0.0272
245204127,34,0,0.2731,0.1308,0.244,0.0319
245484018,25,1,0.2041,0.109,0.179,0.071
245564616,18,1,0.3196,0.0619,0.0722,0.0515
245652097,21,1,0.2333,0.1339,0.1821,0.0768
245787645,65,1,0.2432,0.1032,0.1622,0.0565
246059864,20,1,0.2315,0.2088,0.1817,0.1003
246130498,26,1,0.1455,0.1958,0.194,0.102
247130343,26,1,0.1744,0.1533,0.2202,0.1027
247500956,19,1,0.3847,0.0521,0.0647,0.0469
247664818,25,0,0.1097,0.0878,0.3237,0.0412
248909770,37,0,0.3158,0.1324,0.2433,0.0589
249227650,21,1,0.2412,0.1349,0.1731,0.105
249998917,27,0,0.1015,0.1513,0.1646,0.0651
251063392,18,0,0.3497,0.1043,0.0675,0.1431
251082217,27,1,0.3293,0.0581,0.1307,0.0308
251208689,18,1,0.2727,0.147,0.1708,0.0838
251322839,45,0,0.2769,0.1423,0.1154,0.0308
251476408,22,0,0.2214,0.0873,0.1422,0.065
252597682,20,1,0.276,0.1531,0.1782,0.0933
253187118,22,0,0.2611,0.2007,0.1953,0.1229
253350632,27,1,0.1994,0.1354,0.2083,0.0764
253444761,25,0,0.2435,0.2031,0.1109,0.0446
253448640,26,1,0.1842,0.1165,0.0827,0.0489
253923628,18,1,0.2533,0.2,0.1943,0.059
255080282,17,1,0.2132,0.1066,0.2792,0.0508
255608148,22,1,0.3191,0.1457,0.1947,0.1051
255805677,22,1,0.2256,0.1353,0.1429,0.0827
256038413,19,1,0.2883,0.1605,0.1377,0.1397
256303264,20,1,0.2311,0.1738,0.1733,0.1155
256616750,30,1,0.2513,0.0926,0.1966,0.0856
256773873,25,1,0.3025,0.1185,0.1915,0.1121
258049544,25,1,0.1179,0.1795,0.1821,0.0949
258526306,19,1,0.3098,0.0859,0.1902,0.0464
258659694,30,0,0.1947,0.1427,0.1852,0.0606
259410630,34,0,0.1924,0.1553,0.1649,0.0312
259483482,33,1,0.1367,0.1388,0.2224,0.0735
259992656,21,1,0.2979,0.1599,0.1776,0.1067
260148289,24,1,0.2199,0.167,0.1917,0.1073
260652583,27,1,0.183,0.1579,0.2431,0.0576
260924893,18,1,0.4453,0.0419,0.1188,0.0466
260997237,18,0,0.1891,0.1928,0.1844,0.0621
262589820,25,0,0.2657,0.1068,0.1629,0.0601
262673727,21,1,0.2661,0.1795,0.1712,0.1012
263900438,24,1,0.1971,0.0799,0.2141,0.0621
264361827,17,1,0.4903,0.0893,0.0868,0.0638
265072660,41,0,0.2778,0.0617,0.2037,0.0247
266031943,22,1,0.2704,0.1649,0.1334,0.1197
266213792,28,0,0.202,0.0748,0.1443,0.0478
266632471,34,1,0.087,0.0435,0.0,0.2174
266854415,26,1,0.2191,0.1282,0.1969,0.0904
266989246,33,0,0.3346,0.057,0.1249,0.0203
267910998,27,0,0.1176,0.0945,0.1242,0.0861
267927665,28,1,0.3879,0.0874,0.0942,0.0717
268388505,25,0,0.2693,0.1608,0.2317,0.0835
268630083,34,1,0.2074,0.0667,0.1037,0.1259
268878698,19,1,0.2901,0.1543,0.1918,0.0852
269387560,27,0,0.3656,0.0647,0.1468,0.0443
271054477,27,1,0.0784,0.1243,0.1778,0.0767
271527932,40,1,0.0904,0.0542,0.1386,0.0482
273444019,18,0,0.1958,0.0769,0.1469,0.0979
273755377,18,1,0.1813,0.0857,0.1813,0.0657
274072229,23,1,0.4117,0.0995,0.1209,0.0789
274332453,38,0,0.2143,0.1071,0.2143,0.0
274549227,27,0,0.2501,0.0287,0.2429,0.0188
274674363,29,1,0.2897,0.101,0.1891,0.0645
274681695,34,1,0.2505,0.1118,0.1688,0.1183
274738888,36,0,0.2199,0.13,0.207,0.0612
275305376,20,1,0.4078,0.1351,0.1407,0.1123
276549608,21,0,0.2857,0.1525,0.1782,0.0209
276684958,40,1,0.313,0.068,0.0676,0.0478
277640455,19,1,0.2207,0.1436,0.1489,0.0532
279898634,27,0,0.2063,0.1458,0.175,0.0292
280694229,23,1,0.2474,0.1793,0.1612,0.1009
281295685,18,1,0.3405,0.0643,0.1143,0.1286
282138713,26,0,0.0,0.0,0.3333,0.0
283152453,20,1,0.382,0.0972,0.1639,0.0908
283718882,19,1,0.2863,0.154,0.1669,0.0863
284206881,21,1,0.2113,0.1394,0.1861,0.1023
285341840,28,1,0.2047,0.1604,0.1535,0.1203
286480054,24,1,0.4043,0.0828,0.1138,0.0578
287226948,18,0,0.3198,0.1777,0.1624,0.0457
287400423,22,1,0.2285,0.1616,0.2217,0.0962
288577711,32,0,0.3214,0.1018,0.1107,0.0518
289669285,23,0,0.2562,0.1174,0.1246,0.1032
290664790,27,1,0.4671,0.084,0.1517,0.0579
290747220,40,0,0.1449,0.1703,0.1764,0.063
291373664,32,0,0.1368,0.131,0.157,0.0802
291454505,21,0,0.3478,0.0981,0.1477,0.0538
291954019,42,0,0.221,0.1329,0.1945,0.0935
292659314,16,0,0.4274,0.0922,0.1117,0.0754
293252207,20,1,0.2713,0.122,0.2105,0.0541
293277214,26,1,0.2363,0.1567,0.1932,0.0561
294440776,22,1,0.2974,0.1258,0.189,0.0938
294772937,27,1,0.2091,0.0943,0.1594,0.044
295904130,22,1,0.1894,0.1212,0.1894,0.0682
296430771,36,0,0.1871,0.0877,0.2339,0.0526
297086049,20,1,0.2863,0.244,0.1157,0.1157
297735071,43,0,0.3392,0.0585,0.2398,0.0526
298314389,22,0,0.3077,0.0672,0.0904,0.0668
298753276,32,1,0.2213,0.1002,0.1197,0.0776
299420900,21,1,0.3035,0.1605,0.1704,0.1113
300861598,17,1,0.3571,0.0,0.0,0.1429
300952864,29,0,0.1597,0.174,0.1786,0.0842
302351723,23,1,0.2324,0.2848,0.1503,0.1181
302915220,18,1,0.5132,0.0286,0.0823,0.0388
304100360,33,0,0.2411,0.0809,0.2006,0.0421
304580086,18,1,0.2397,0.1918,0.1487,0.0812
304599063,30,0,0.1882,0.1224,0.2212,0.0918
305733674,22,1,0.3,0.0896,0.1581,0.0636
306495414,19,1,0.1746,0.1944,0.2073,0.0893
306602256,19,1,0.2825,0.1675,0.1479,0.0736
306750975,33,1,0.1404,0.1687,0.102,0.1253
307944356,21,1,0.2634,0.1897,0.1763,0.1362
308546070,21,0,0.0781,0.2188,0.3125,0.1406
308689825,21,1,0.303,0.0925,0.2097,0.0537
308691800,22,1,0.2264,0.1381,0.1777,0.1019
309921414,55,0,0.2584,0.1348,0.1461,0.0449
310993378,23,0,0.2802,0.1143,0.1678,0.045
311670782,40,0,0.1786,0.1587,0.1984,0.1429
312803960,19,1,0.5,0.0333,0.1,0.0333
313442910,27,1,0.2622,0.0824,0.161,0.0337
313954905,28,0,0.0621,0.0056,0.1525,0.0056
314283408,17,1,0.3692,0.1446,0.1338,0.0705
314967059,53,0,0.1131,0.1855,0.1742,0.0814
315481149,19,1,0.1905,0.0476,0.0952,0.0
316176905,23,1,0.2072,0.209,0.1674,0.0986
316227972,20,1,0.315,0.1629,0.1582,0.1352
316735643,22,1,0.2002,0.1195,0.2104,0.0904
317911064,25,0,0.2174,0.1893,0.2379,0.1739
317987992,20,1,0.3712,0.1037,0.1652,0.0479
319185927,15,1,0.5559,0.0493,0.0827,0.0467
319336045,18,1,0.2342,0.1962,0.1835,0.1709
320862338,18,0,0.1988,0.1797,0.1797,0.0566
323239270,23,1,0.3933,0.1449,0.1202,0.1428
323246815,36,1,0.3904,0.0658,0.1374,0.0534
323272526,42,0,0.3306,0.0744,0.1983,0.1074
323395220,34,0,0.133,0.2041,0.1468,0.0963
323459179,21,0,0.3345,0.1757,0.1953,0.0865
323530660,20,1,0.1632,0.1524,0.1508,0.0879
323583657,34,1,0.1115,0.1763,0.1871,0.0647
323990437,23,1,0.2659,0.1554,0.1491,0.0746
324029703,23,1,0.3868,0.1125,0.1643,0.073
324448496,18,1,0.1729,0.1779,0.2391,0.0919
325577972,20,0,0.2364,0.1186,0.2329,0.067
326495605,22,1,0.2874,0.1236,0.1859,0.0689
326642263,66,0,0.1789,0.0881,0.1233,0.0152
326792265,21,0,0.2105,0.1397,0.1885,0.082
326965199,17,1,0.292,0.131,0.173,0.075
327114794,20,1,0.2339,0.1539,0.1835,0.0749
327211934,31,0,0.2015,0.1987,0.1882,0.0583
327614924,25,1,0.1672,0.1371,0.1538,0.0736
