user_id,age,isFemale,factual_present,future,past,psychological_present
1234068720,27,1,0.0625,0.0,0.0938,0.375
1234255903,26,1,0.0,0.0,0.0,0.5263
1235289502,27,1,0.1622,0.027,0.0,0.3243
1235623731,19,1,0.0,0.0,0.0,0.6064
1235756014,53,0,0.0571,0.0095,0.0,0.5429
1236245742,26,1,0.0,0.0,0.0,0.4583
1236692262,23,1,0.0588,0.0294,0.0,0.5
1236805111,26,0,0.0074,0.0,0.0,0.5111
1237102075,31,1,0.0645,0.0161,0.0323,0.6774
1237450101,29,1,0.0374,0.0,0.028,0.5607
1237659661,28,1,0.0541,0.0,0.0,0.5676
1238187515,32,0,0.0513,0.0051,0.0,0.4872
1238481562,29,1,0.0238,0.0238,0.0,0.3571
1239069844,26,1,0.0316,0.0127,0.0,0.5506
1239974803,21,1,0.0181,0.006,0.006,0.6386
1240076745,19,1,0.0268,0.0,0.0,0.4196
1240268182,24,1,0.0571,0.0286,0.0,0.6571
1240556281,27,1,0.1333,0.0667,0.0667,0.3333
1240898162,25,0,0.02,0.02,0.04,0.52
1240906645,26,1,0.1136,0.0,0.0,0.3864
1240958835,21,1,0.0115,0.0038,0.0,0.5385
1241255664,20,0,0.0154,0.0,0.0,0.7154
1241523494,36,0,0.0741,0.0,0.0,0.2222
1241672052,23,1,0.0,0.0139,0.0,0.6528
1242486000,29,1,0.0,0.0,0.0,0.6
1243053722,21,1,0.0,0.0357,0.0,0.4643
1243318257,26,1,0.0682,0.0114,0.0227,0.5
1243479711,24,1,0.0256,0.0,0.0,0.4103
1244062922,26,0,0.0476,0.0,0.0,0.4762
1244110101,25,1,0.0526,0.0,0.0263,0.6053
1244643341,25,0,0.0417,0.0417,0.0,0.4167
1244653207,22,0,0.1556,0.0222,0.0,0.5111
1245039251,30,1,0.0909,0.0,0.0,0.3409
1245335201,27,0,0.0,0.0,0.0,0.6154
1245581287,27,1,0.0441,0.0,0.0,0.5147
1245667123,32,0,0.0227,0.0227,0.0,0.7273
1245750682,24,1,0.0526,0.0,0.0,0.5789
1246228594,19,1,0.0426,0.0,0.0106,0.4468
1246758431,23,1,0.039,0.026,0.013,0.4026
1247959922,26,0,0.0468,0.0058,0.0058,0.3392
1248229351,22,1,0.0959,0.0,0.0137,0.3836
1248399557,24,1,0.1154,0.0,0.0,0.4615
1248647321,31,0,0.0,0.0,0.0,0.7
1249094343,33,1,0.0667,0.0,0.0,0.4167
1249407645,27,1,0.0633,0.0506,0.0253,0.443
1249732845,25,1,0.0795,0.0,0.0,0.5455
1250346992,21,0,0.0134,0.0134,0.0201,0.5034
1250361803,20,1,0.0204,0.0204,0.0,0.5306
1250431903,29,1,0.0278,0.0,0.0,0.4167
1250556452,22,1,0.1,0.025,0.0375,0.35
1250602221,24,0,0.0,0.0,0.0,0.4918
1251223282,26,1,0.0847,0.0,0.0169,0.4237
1251224613,32,0,0.0484,0.0,0.0323,0.5968
1251559143,26,1,0.0345,0.0345,0.0,0.4138
1251664661,22,1,0.0725,0.0,0.0038,0.4046
1251701907,24,1,0.0,0.0,0.0067,0.6533
1252039794,31,0,0.0072,0.0145,0.0072,0.7101
1252182172,25,1,0.0364,0.0182,0.0727,0.3455
1252185025,21,1,0.0102,0.0,0.0102,0.6429
1252251385,28,1,0.0938,0.0,0.0,0.5
1252392431,22,1,0.0,0.0,0.0,0.5476
1252435905,32,1,0.0,0.0,0.0,0.375
1252441760,32,0,0.0,0.0,0.0,0.321
1252562293,21,1,0.1,0.0,0.0,0.4667
1252680352,33,1,0.0747,0.0,0.0,0.3563
1252807437,22,1,0.0758,0.0152,0.0152,0.4091
1253940852,25,0,0.0,0.0,0.0,0.3158
1254413847,38,0,0.2188,0.0,0.0,0.125
1254556063,14,1,0.0455,0.0,0.0,0.4091
1254598183,23,0,0.0645,0.0,0.0,0.4516
1254922277,24,1,0.0,0.0,0.0,0.7711
1257211290,34,1,0.02,0.0,0.0,0.42
1257413835,24,0,0.0247,0.0041,0.0,0.642
1257928343,33,1,0.1509,0.0,0.0,0.283
1258463425,31,1,0.0455,0.0,0.0,0.5227
1258591391,58,1,0.0112,0.0,0.0,0.4719
1258772852,28,0,0.0,0.0526,0.1053,0.2632
1258920717,30,1,0.0588,0.0,0.0196,0.3922
1259304131,27,1,0.1209,0.033,0.011,0.5714
1259880697,26,1,0.0,0.0,0.0,0.6207
1260314015,21,1,0.0161,0.0,0.0242,0.621
1260618291,21,1,0.0191,0.0147,0.0147,0.5758
1260629365,28,1,0.0625,0.0,0.0,0.3542
1261412071,24,0,0.0469,0.0,0.0156,0.5313
1261743647,30,1,0.0568,0.0227,0.0114,0.5568
1262072257,24,0,0.0167,0.0167,0.0333,0.35
1262261744,34,0,0.0741,0.0,0.0,0.2222
1262837991,28,1,0.0225,0.0112,0.0,0.5506
1262915777,27,1,0.0599,0.024,0.0,0.4132
1262931311,20,1,0.0336,0.0,0.0252,0.4538
1264081703,27,1,0.0,0.0,0.0,0.6429
1264374932,27,0,0.0,0.05,0.15,0.25
1264622587,32,1,0.0833,0.0,0.0,0.4583
1264631754,39,1,0.0465,0.0,0.0,0.1744
1264752754,29,1,0.0556,0.0,0.0,0.4444
1264925671,24,1,0.0,0.0,0.0141,0.5775
1265471425,15,0,0.0,0.0,0.0,0.4118
1265498272,22,0,0.102,0.0612,0.0204,0.3673
1265843312,25,0,0.0182,0.0,0.0091,0.5909
1266315927,34,1,0.04,0.04,0.0,0.28
1267880725,25,1,0.0353,0.0118,0.0,0.6235
1268070127,25,1,0.0526,0.0,0.0,0.6842
1268146424,37,0,0.042,0.0,0.0,0.2773
1268367591,24,1,0.0,0.0909,0.0,0.7273
1269431445,33,0,0.0127,0.0,0.0,0.5949
1269964952,31,0,0.025,0.025,0.025,0.5
1270143903,28,0,0.0972,0.0,0.0,0.4028
1270509294,30,0,0.2258,0.0161,0.0161,0.2581
1271400901,18,1,0.0175,0.0,0.0,0.6842
1272409080,28,0,0.125,0.0,0.0125,0.275
1273072837,42,0,0.0185,0.0,0.0,0.2963
1273094693,25,0,0.0,0.0,0.1071,0.2857
1273193493,27,0,0.0,0.0,0.0,0.5
1273475010,25,1,0.0,0.0,0.013,0.7013
1273899425,26,1,0.0149,0.0149,0.0,0.5373
1274177737,29,0,0.0513,0.0128,0.0,0.4615
1274833564,23,0,0.0333,0.0,0.0,0.4
1275171744,35,0,0.0,0.0204,0.0,0.4694
1275239911,21,1,0.0278,0.0,0.0278,0.5
1275281971,25,1,0.042,0.014,0.014,0.4755
1275653682,32,0,0.027,0.0,0.0,0.2162
1276035735,24,0,0.0769,0.0,0.0,0.3846
1276103061,29,1,0.2,0.0,0.0,0.2667
1276286914,27,1,0.0284,0.0047,0.0,0.6256
1276322504,31,1,0.0692,0.0154,0.0,0.3538
1276343195,28,0,0.0208,0.0,0.0,0.3958
1276819317,25,0,0.0,0.0,0.0,0.5455
1276927014,32,1,0.0,0.0909,0.0,0.5455
1277267657,32,1,0.0132,0.0132,0.0263,0.5789
1277891481,29,1,0.125,0.0,0.0,0.375
1277955275,28,1,0.0,0.0,0.0,0.5
1278355440,22,1,0.0163,0.0,0.0081,0.5772
1278504205,26,0,0.0244,0.0244,0.0,0.1463
1278657527,25,0,0.061,0.0122,0.0,0.5488
1278773960,28,0,0.0307,0.0245,0.0123,0.5153
1278951445,29,1,0.0345,0.0,0.0,0.5
1279207461,27,0,0.0774,0.0,0.0179,0.4821
1279788960,27,1,0.0,0.0,0.0,0.6207
1279946697,26,1,0.0,0.0,0.0,0.52
1280440304,22,1,0.0345,0.0345,0.0,0.4483
1280498370,21,1,0.0222,0.0,0.0,0.4444
1280744742,25,1,0.0,0.0,0.0,0.7222
1281665474,23,1,0.0094,0.0047,0.0,0.7217
1281760664,22,0,0.038,0.0,0.0063,0.462
1281808590,26,1,0.0813,0.0,0.0081,0.4959
1282173747,26,1,0.0952,0.0119,0.0119,0.5119
1282389030,24,1,0.0537,0.0207,0.0,0.5372
1283022885,27,1,0.0237,0.0118,0.0,0.5503
1283058994,27,1,0.1707,0.0,0.0244,0.4878
1283206607,32,0,0.0,0.0,0.0,0.9512
1283732757,24,0,0.1039,0.013,0.013,0.3636
1283999015,27,0,0.0678,0.0339,0.0,0.339
1284715163,24,1,0.0098,0.0,0.0,0.6863
1284814064,35,0,0.0833,0.0,0.0,0.2051
1285762970,51,1,0.0167,0.0,0.0167,0.1833
1285990515,22,1,0.1463,0.0,0.0,0.2195
1286028741,26,0,0.0361,0.012,0.0,0.3735
1286618783,26,0,0.1042,0.0208,0.0,0.4792
1286664242,39,1,0.0759,0.0,0.0,0.443
1286942871,27,1,0.0,0.0,0.0,0.68
1286996967,35,1,0.0,0.0,0.0,0.5517
1287599264,34,1,0.1154,0.0385,0.0385,0.1923
1287858197,27,0,0.0357,0.0,0.0,0.3214
1288033397,29,1,0.0545,0.0,0.0182,0.6182
1288396271,27,1,0.0333,0.0333,0.0,0.4
1289130990,32,1,0.0,0.0,0.0,0.6486
1289133717,33,0,0.0263,0.0,0.0,0.2895
1289325427,29,1,0.1,0.0,0.0,0.3667
1289508631,25,1,0.0202,0.0202,0.0202,0.3838
1290101752,26,0,0.0986,0.0,0.0282,0.4366
1291127021,23,0,0.0476,0.0,0.0,0.381
1291364512,27,1,0.0549,0.0,0.011,0.4066
1291461023,25,1,0.0,0.0213,0.0,0.5532
1292317643,23,0,0.0,0.0313,0.0,0.7188
1293097845,28,0,0.0,0.0,0.0233,0.6279
1293349022,37,0,0.0,0.0,0.027,0.8108
1293683704,24,0,0.0313,0.0,0.0313,0.8125
1293931161,31,1,0.1389,0.0,0.0208,0.2708
1294706845,31,1,0.0541,0.0,0.0,0.4054
1294777240,22,0,0.043,0.0,0.0,0.4624
1295029960,24,0,0.0654,0.0,0.0,0.3645
1295052704,35,1,0.08,0.0,0.04,0.36
1295463731,28,1,0.0,0.026,0.013,0.4675
1296034964,26,1,0.0179,0.0357,0.0,0.6786
1296469615,31,0,0.0083,0.0,0.0,0.4417
1296638323,25,1,0.0303,0.0,0.0,0.5758
1296937110,30,0,0.0136,0.0068,0.0,0.5986
1296943853,26,1,0.0374,0.0,0.0,0.5981
